"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-18 11:00:00,0.413908464958879
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-18 17:00:00,0.508993081754472
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-18 23:00:00,0.458065931968876
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-19 05:00:00,0.666791794001165
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-19 11:00:00,0.291156863215858
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-19 17:00:00,0.266206541080471
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-19 23:00:00,0.389255405833722
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-20 05:00:00,0.332514476177403
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-20 11:00:00,0.367112935611624
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-20 17:00:00,0.279981807392338
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-20 23:00:00,0.218324223510025
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-21 11:00:00,0.255797110845268
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-21 17:00:00,0.126409932899141
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-22 05:00:00,0.271767591802763
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-22 17:00:00,0.0718283097188133
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-23 05:00:00,0.132205882369962
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-23 17:00:00,0.0662590549414199
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-24 05:00:00,0.0722222179552534
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-24 17:00:00,0.428620150456904
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-25 05:00:00,0.28241107687077
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-25 17:00:00,0.19425714120892
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-26 17:30:00,0.148227865988348
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-03-27 18:00:00,0.179945908916723
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-05-08 08:30:00,0.0654436053701635
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2011-2012",2012-06-05 08:00:00,0.533799498886367
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-10 12:00:00,0.176096524078462
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-10 18:00:00,0.0778519131005462
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-11 06:00:00,2.74080157024312
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-11 12:00:00,2.1168955002364
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-11 18:00:00,1.34806126970026
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-12 06:00:00,0.547976806407502
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-12 18:00:00,0.353829565534236
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-13 06:00:00,0.405750537840011
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-13 18:00:00,1.09946108841192
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-14 06:00:00,1.02599497584482
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-14 18:00:00,0.79373886012486
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-15 06:00:00,0.292067677903562
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-15 18:00:00,0.117999031915417
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-16 06:00:00,0.191931954126856
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-16 18:00:00,0.221230365385938
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-17 06:00:00,0.11196486981202
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-17 18:00:00,0.0875656867306396
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-07-18 06:00:00,0.0305197619570485
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-08-03 09:08:00,4.33832683111035e-06
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-08-31 09:50:00,4.33832683111035e-06
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-10-10 09:45:00,0.0103468116956718
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-11-06 10:50:00,4.33832683111035e-06
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-12-10 09:35:00,4.33832683111035e-06
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-12-24 09:00:00,0.323208093542038
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-12-31 05:30:00,34.1576518738411
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-12-31 11:30:00,33.8685652013399
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-12-31 17:30:00,29.7905062275029
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2012-12-31 23:30:00,24.5893425940643
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-01 05:30:00,39.1189826926296
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-07 09:40:00,40.7582889183666
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-24 05:00:00,41.539654707595
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-24 11:00:00,45.8419119203438
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-24 17:00:00,56.3956812794125
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-24 23:00:00,43.6496209259031
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-25 05:00:00,33.3683102489399
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-25 11:00:00,31.3210283665735
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-25 23:00:00,28.8258275356065
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-26 11:00:00,28.1090471469764
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-01-26 23:00:00,28.6709272551385
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-05 09:45:00,12.61650382275
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-15 23:00:00,12.3529481460892
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-16 05:00:00,12.2023566844282
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-16 11:00:00,10.7446499437529
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-16 17:00:00,9.99031013625163
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-16 23:00:00,10.3642800577764
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-17 05:00:00,6.85371515887456
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-17 11:00:00,6.0859485228531
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-17 21:30:00,6.81487141610522
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-18 03:30:00,10.9081125042382
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-18 09:30:00,15.4479216431194
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-18 15:30:00,19.1571842832468
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-18 21:30:00,20.5020260169356
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-19 03:30:00,18.5168326455984
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-19 09:30:00,17.712072343674
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-19 21:30:00,15.7704372067761
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-20 09:30:00,14.5011795680949
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-20 21:30:00,14.2045425036146
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-26 22:00:00,6.85637412061385
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-27 04:00:00,10.1706690172984
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-27 10:00:00,7.95860287390325
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-27 16:00:00,9.422750590584
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-27 22:00:00,9.5774034596413
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-28 04:00:00,10.7544718274957
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-28 10:00:00,13.0473592073056
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-28 16:00:00,8.15515325166352
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-02-28 22:00:00,8.31935310072311
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-01 04:00:00,7.62188347874587
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-01 10:00:00,0.328284977651616
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-01 16:00:00,6.70789562081624
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-01 22:00:00,4.50828123669426
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-02 04:00:00,4.57635157556124
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-02 10:00:00,5.19634169072622
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-02 16:00:00,4.17954391763629
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-02 22:00:00,5.16125515810066
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-03 04:00:00,3.55858943513281
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-03 10:00:00,2.656377805051
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-03 16:00:00,4.31868440091628
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-03 22:00:00,3.88628288439394
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-04 04:00:00,3.23263094792183
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-04 10:00:00,2.9430677085808
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-04 16:00:00,2.02888364557079
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-05 08:00:00,2.62248760821597
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-05 16:00:00,2.02888364557079
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-06 08:00:00,2.06196601218868
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-06 16:00:00,0.722919399059452
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-07 08:00:00,0.753420016246975
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-07 16:00:00,0.753420016246975
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-03-27 09:40:00,0.654697413916205
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-04-10 15:00:00,1.82522492293624
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-04-10 23:30:00,1.56300870215593
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-04-11 07:30:00,2.06196601218868
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-04-11 15:30:00,2.3396266686774
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-04-11 23:30:00,2.656377805051
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-04-12 07:30:00,2.37361530931821
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-04-12 15:30:00,1.49547536360622
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-04-12 23:30:00,1.49547536360622
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-04-13 07:30:00,0.753420016246975
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-05-07 09:00:00,0.0103583581061883
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2012-2013",2013-06-03 11:00:00,1.5885931659021e-05
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2013-2014",2013-07-10 11:00:00,5.50115508701765e-11
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2013-2014",2013-08-12 10:30:00,5.50115508701765e-11
"125013A","Pioneer River at Dumbleton Pump Station Headwater","2013-2014",2013-09-16 10:15:00,5.50115508701765e-11
