"STATION","SITENAME","Sampling.Year","DATE","Daily.Ave.PAF"
"113006A","Tully River at Euramo","2011-2012",2012-03-28 16:49:00,0.0706331571359131
"113006A","Tully River at Euramo","2011-2012",2012-03-29 12:58:00,0.0210262475287437
"113006A","Tully River at Euramo","2011-2012",2012-03-31 17:10:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-04-03 12:06:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-04-12 17:20:00,0.0877785429145073
"113006A","Tully River at Euramo","2011-2012",2012-04-13 13:15:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-04-15 10:13:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-04-16 17:44:00,0.0103583601214652
"113006A","Tully River at Euramo","2011-2012",2012-04-17 14:14:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-04-19 09:58:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-04-27 13:19:00,0.0627570614052164
"113006A","Tully River at Euramo","2011-2012",2012-05-22 15:45:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-05-24 15:41:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-05-25 14:32:00,0.0134438138524096
"113006A","Tully River at Euramo","2011-2012",2012-05-27 15:31:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-05-29 12:08:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-06-01 10:38:00,0.0256990695905346
"113006A","Tully River at Euramo","2011-2012",2012-06-02 13:24:00,2.40989923683266e-05
"113006A","Tully River at Euramo","2011-2012",2012-06-04 12:56:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-06-08 11:43:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2011-2012",2012-06-25 12:05:00,1.58879471467976e-05
"113006A","Tully River at Euramo","2012-2013",2012-07-10 11:47:00,1.79779616029669
"113006A","Tully River at Euramo","2012-2013",2012-07-12 09:45:00,0.0484128449354526
"113006A","Tully River at Euramo","2012-2013",2012-07-14 14:23:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2012-2013",2012-09-26 14:16:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2012-2013",2012-10-26 17:25:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2012-2013",2012-12-24 12:47:00,0.0627455190312598
"113006A","Tully River at Euramo","2012-2013",2012-12-31 14:03:00,13.8544111881094
"113006A","Tully River at Euramo","2012-2013",2012-12-31 18:59:00,29.3001221833863
"113006A","Tully River at Euramo","2012-2013",2013-01-01 09:38:00,27.3839670788959
"113006A","Tully River at Euramo","2012-2013",2013-01-01 13:38:00,27.9709991661083
"113006A","Tully River at Euramo","2012-2013",2013-01-01 18:39:00,23.6320818329333
"113006A","Tully River at Euramo","2012-2013",2013-01-02 17:43:00,11.5378536958296
"113006A","Tully River at Euramo","2012-2013",2013-01-03 16:19:00,7.76874433437955
"113006A","Tully River at Euramo","2012-2013",2013-01-08 13:05:00,0.161733832399891
"113006A","Tully River at Euramo","2012-2013",2013-01-11 12:12:00,0.0103583581061883
"113006A","Tully River at Euramo","2012-2013",2013-01-19 18:06:00,0.0103583581061883
"113006A","Tully River at Euramo","2012-2013",2013-01-21 10:29:00,11.1869420014566
"113006A","Tully River at Euramo","2012-2013",2013-01-21 15:32:00,18.4305559173608
"113006A","Tully River at Euramo","2012-2013",2013-01-21 18:19:00,18.0016441401389
"113006A","Tully River at Euramo","2012-2013",2013-01-22 07:37:00,10.4674626256589
"113006A","Tully River at Euramo","2012-2013",2013-01-22 11:33:00,4.69740291017307
"113006A","Tully River at Euramo","2012-2013",2013-01-22 15:22:00,4.07710108692555
"113006A","Tully River at Euramo","2012-2013",2013-01-22 19:23:00,3.71976947750089
"113006A","Tully River at Euramo","2012-2013",2013-01-23 07:45:00,8.91002247539054
"113006A","Tully River at Euramo","2012-2013",2013-01-23 14:10:00,8.67657513347963
"113006A","Tully River at Euramo","2012-2013",2013-01-24 07:37:00,6.14860092939253
"113006A","Tully River at Euramo","2012-2013",2013-01-24 12:53:00,1.93937760327741
"113006A","Tully River at Euramo","2012-2013",2013-01-25 07:17:00,2.50060080059096
"113006A","Tully River at Euramo","2012-2013",2013-01-25 17:38:00,4.57173167828682
"113006A","Tully River at Euramo","2012-2013",2013-01-26 17:53:00,3.10502818738317
"113006A","Tully River at Euramo","2012-2013",2013-01-28 18:05:00,0.473635068883504
"113006A","Tully River at Euramo","2012-2013",2013-01-31 10:55:00,0.0103583581061883
"113006A","Tully River at Euramo","2012-2013",2013-02-12 11:49:00,0.0606515588655543
"113006A","Tully River at Euramo","2012-2013",2013-03-06 13:21:00,0.0503142887901764
"113006A","Tully River at Euramo","2012-2013",2013-03-22 13:35:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-03-23 11:55:00,0.691055906608928
"113006A","Tully River at Euramo","2012-2013",2013-03-23 17:36:00,1.33350803167024
"113006A","Tully River at Euramo","2012-2013",2013-03-24 13:02:00,0.583676332653582
"113006A","Tully River at Euramo","2012-2013",2013-03-24 18:42:00,0.338465935814758
"113006A","Tully River at Euramo","2012-2013",2013-03-25 15:08:00,0.000207158665355145
"113006A","Tully River at Euramo","2012-2013",2013-03-26 17:58:00,0.0503142887901764
"113006A","Tully River at Euramo","2012-2013",2013-04-05 11:52:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-04-08 12:06:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-04-09 12:39:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-04-11 12:15:00,0.143711898094756
"113006A","Tully River at Euramo","2012-2013",2013-04-12 11:58:00,0.0913556427318718
"113006A","Tully River at Euramo","2012-2013",2013-04-13 09:35:00,0.0606515588655543
"113006A","Tully River at Euramo","2012-2013",2013-05-08 09:27:00,0.0103583581061883
"113006A","Tully River at Euramo","2012-2013",2013-05-08 15:06:00,0.0627570593909943
"113006A","Tully River at Euramo","2012-2013",2013-05-09 08:06:00,0.0627570593909943
"113006A","Tully River at Euramo","2012-2013",2013-05-09 14:24:00,0.0627570593909943
"113006A","Tully River at Euramo","2012-2013",2013-05-10 09:16:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-05-11 14:15:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-05-13 16:02:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-05-15 16:59:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-05-17 18:04:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-05-20 13:50:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-05-24 13:49:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-05-31 12:04:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-06-04 15:13:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-06-11 16:40:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-06-12 13:58:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-06-14 14:10:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2012-2013",2013-06-21 13:32:00,1.5885931659021e-05
"113006A","Tully River at Euramo","2013-2014",2013-07-23 13:15:00,7.2989389188205e-05
"113006A","Tully River at Euramo","2013-2014",2013-08-15 12:22:00,5.50115508701765e-11
"113006A","Tully River at Euramo","2013-2014",2013-11-27 09:30:00,5.50115508701765e-11
"113006A","Tully River at Euramo","2013-2014",2013-12-03 18:00:00,5.50115508701765e-11
"113006A","Tully River at Euramo","2013-2014",2013-12-13 10:15:00,0.0103424738725266
"113006A","Tully River at Euramo","2013-2014",2014-01-27 12:20:00,16.7144869304079
"113006A","Tully River at Euramo","2013-2014",2014-01-28 18:07:00,3.18222285106877
"113006A","Tully River at Euramo","2013-2014",2014-02-03 15:46:00,4.69143516103502
"113006A","Tully River at Euramo","2013-2014",2014-02-03 21:52:00,1.96902399574178
"113006A","Tully River at Euramo","2013-2014",2014-02-03 22:40:00,2.00628833892773
"113006A","Tully River at Euramo","2013-2014",2014-02-04 10:40:00,3.14090083566344
"113006A","Tully River at Euramo","2013-2014",2014-02-04 18:30:00,5.89442718081341
"113006A","Tully River at Euramo","2013-2014",2014-02-04 23:32:00,6.96392915328251
"113006A","Tully River at Euramo","2013-2014",2014-02-05 04:33:00,5.3287756695736
"113006A","Tully River at Euramo","2013-2014",2014-02-05 09:32:00,6.88621730597234
"113006A","Tully River at Euramo","2013-2014",2014-02-05 15:06:00,4.18206877422581
"113006A","Tully River at Euramo","2013-2014",2014-02-06 13:26:00,2.6670610591684
"113006A","Tully River at Euramo","2013-2014",2014-02-07 01:25:00,3.88627178555995
"113006A","Tully River at Euramo","2013-2014",2014-02-07 15:42:00,6.43069981343932
"113006A","Tully River at Euramo","2013-2014",2014-02-07 20:50:00,6.14417008103396
"113006A","Tully River at Euramo","2013-2014",2014-02-08 02:24:00,3.59366013693141
"113006A","Tully River at Euramo","2013-2014",2014-02-08 13:10:00,1.52872647762783
"113006A","Tully River at Euramo","2013-2014",2014-02-08 17:56:00,2.40841357944734
"113006A","Tully River at Euramo","2013-2014",2014-02-08 22:26:00,1.82521358609937
"113006A","Tully River at Euramo","2013-2014",2014-02-09 08:08:00,2.91095555058273
"113006A","Tully River at Euramo","2013-2014",2014-02-09 20:08:00,3.01295615529161
"113006A","Tully River at Euramo","2013-2014",2014-02-10 08:08:00,2.40841357944734
"113006A","Tully River at Euramo","2013-2014",2014-02-10 15:20:00,2.3736040358073
"113006A","Tully River at Euramo","2013-2014",2014-02-11 01:02:00,2.65636656419239
"113006A","Tully River at Euramo","2013-2014",2014-02-11 08:25:00,2.62247636344386
"113006A","Tully River at Euramo","2013-2014",2014-02-11 16:02:00,2.94305650082802
"113006A","Tully River at Euramo","2013-2014",2014-02-11 19:00:00,2.65636656419239
"113006A","Tully River at Euramo","2013-2014",2014-02-12 10:00:00,1.56299733503936
"113006A","Tully River at Euramo","2013-2014",2014-02-25 10:00:00,0.060640018262692
"113006A","Tully River at Euramo","2013-2014",2014-02-27 07:31:00,0.0325316947375032
"113006A","Tully River at Euramo","2013-2014",2014-02-28 17:17:00,0.0221915160717123
"113006A","Tully River at Euramo","2013-2014",2014-03-20 14:38:00,0.060640018262692
"113006A","Tully River at Euramo","2013-2014",2014-03-20 17:36:00,0.381849495048725
"113006A","Tully River at Euramo","2013-2014",2014-03-20 20:34:00,0.554135721815563
"113006A","Tully River at Euramo","2013-2014",2014-03-21 00:06:00,1.38275487264563
"113006A","Tully River at Euramo","2013-2014",2014-03-21 03:38:00,1.25653456030925
"113006A","Tully River at Euramo","2013-2014",2014-03-21 07:38:00,1.21898510615407
"113006A","Tully River at Euramo","2013-2014",2014-03-21 09:54:00,3.50678731329436
"113006A","Tully River at Euramo","2013-2014",2014-03-21 12:32:00,7.8178083676039
"113006A","Tully River at Euramo","2013-2014",2014-03-21 17:40:00,5.09709974754134
"113006A","Tully River at Euramo","2013-2014",2014-03-22 07:45:00,6.44635867292644
"113006A","Tully River at Euramo","2013-2014",2014-03-22 18:30:00,7.52832100368995
"113006A","Tully River at Euramo","2013-2014",2014-03-23 07:40:00,3.77649834377529
"113006A","Tully River at Euramo","2013-2014",2014-03-23 18:40:00,3.89035765922677
"113006A","Tully River at Euramo","2013-2014",2014-03-24 08:00:00,4.58968497163252
"113006A","Tully River at Euramo","2013-2014",2014-03-26 07:15:00,0.819129935623464
"113006A","Tully River at Euramo","2013-2014",2014-03-27 02:28:00,1.03963332135124
"113006A","Tully River at Euramo","2013-2014",2014-03-27 09:54:00,0.785627752953977
"113006A","Tully River at Euramo","2013-2014",2014-03-28 06:08:00,1.31168031376341
"113006A","Tully River at Euramo","2013-2014",2014-03-28 17:10:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2013-2014",2014-03-29 08:00:00,0.586529442620309
"113006A","Tully River at Euramo","2013-2014",2014-04-09 16:01:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2013-2014",2014-04-11 23:32:00,0.242596974708931
"113006A","Tully River at Euramo","2013-2014",2014-04-12 03:08:00,0.211939370569858
"113006A","Tully River at Euramo","2013-2014",2014-04-12 08:00:00,0.242596974708931
"113006A","Tully River at Euramo","2013-2014",2014-04-12 12:54:00,0.351234686216217
"113006A","Tully River at Euramo","2013-2014",2014-04-12 17:08:00,0.351234686216217
"113006A","Tully River at Euramo","2013-2014",2014-04-12 20:54:00,0.211939370569858
"113006A","Tully River at Euramo","2013-2014",2014-04-13 00:32:00,0.211939370569858
"113006A","Tully River at Euramo","2013-2014",2014-04-13 12:32:00,0.211939370569858
"113006A","Tully River at Euramo","2013-2014",2014-04-14 00:32:00,0.211939370569858
"113006A","Tully River at Euramo","2013-2014",2014-04-14 12:32:00,0.211939370569858
"113006A","Tully River at Euramo","2013-2014",2014-04-14 18:40:00,0.0849187762782644
"113006A","Tully River at Euramo","2013-2014",2014-04-15 06:34:00,0.242596974708931
"113006A","Tully River at Euramo","2013-2014",2014-04-15 18:26:00,0.381849495048725
"113006A","Tully River at Euramo","2013-2014",2014-04-16 00:26:00,0.414189314484659
"113006A","Tully River at Euramo","2013-2014",2014-04-16 06:26:00,0.242596974708931
"113006A","Tully River at Euramo","2013-2014",2014-04-16 10:15:00,0.113012369881194
"113006A","Tully River at Euramo","2013-2014",2014-05-16 15:14:00,0.113012369881194
"113006A","Tully River at Euramo","2013-2014",2014-05-17 03:14:00,0.113012369881194
"113006A","Tully River at Euramo","2013-2014",2014-05-17 21:14:00,0.0325316947375032
"113006A","Tully River at Euramo","2013-2014",2014-05-18 21:14:00,0.060640018262692
"113006A","Tully River at Euramo","2013-2014",2014-05-19 09:14:00,0.0325316947375032
"113006A","Tully River at Euramo","2013-2014",2014-05-19 13:30:00,0.0103468116956718
"113006A","Tully River at Euramo","2013-2014",2014-05-19 19:25:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2013-2014",2014-05-20 06:49:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2013-2014",2014-05-22 22:20:00,0.060640018262692
"113006A","Tully River at Euramo","2013-2014",2014-05-23 22:20:00,0.0221915160717123
"113006A","Tully River at Euramo","2013-2014",2014-05-24 09:30:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2013-2014",2014-06-09 14:14:00,0.060640018262692
"113006A","Tully River at Euramo","2013-2014",2014-06-10 21:24:00,0.0325316947375032
"113006A","Tully River at Euramo","2013-2014",2014-06-11 18:00:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2013-2014",2014-06-12 07:00:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2014-08-28 10:10:00,5.50115508701765e-11
"113006A","Tully River at Euramo","2014-2015",2014-09-09 12:43:00,5.50115508701765e-11
"113006A","Tully River at Euramo","2014-2015",2014-10-09 17:15:00,5.50115508701765e-11
"113006A","Tully River at Euramo","2014-2015",2014-10-23 17:00:00,0.0103424738725266
"113006A","Tully River at Euramo","2014-2015",2014-11-03 16:45:00,5.50115508701765e-11
"113006A","Tully River at Euramo","2014-2015",2014-11-05 16:26:00,5.50115508701765e-11
"113006A","Tully River at Euramo","2014-2015",2015-01-10 09:35:00,3.39696069308284
"113006A","Tully River at Euramo","2014-2015",2015-01-23 09:20:00,0.620098855750573
"113006A","Tully River at Euramo","2014-2015",2015-02-08 09:30:00,2.27630881982884
"113006A","Tully River at Euramo","2014-2015",2015-02-08 09:36:00,10.5617771758792
"113006A","Tully River at Euramo","2014-2015",2015-02-08 13:14:00,13.2644179814744
"113006A","Tully River at Euramo","2014-2015",2015-02-08 16:32:00,7.44198453318615
"113006A","Tully River at Euramo","2014-2015",2015-02-08 20:52:00,7.36383789518648
"113006A","Tully River at Euramo","2014-2015",2015-02-09 09:00:00,5.27563333351575
"113006A","Tully River at Euramo","2014-2015",2015-02-09 15:10:00,8.28328364380564
"113006A","Tully River at Euramo","2014-2015",2015-02-10 03:22:00,7.22184357808814
"113006A","Tully River at Euramo","2014-2015",2015-02-10 15:34:00,4.61707581680093
"113006A","Tully River at Euramo","2014-2015",2015-02-11 00:58:00,3.7021201630155
"113006A","Tully River at Euramo","2014-2015",2015-02-11 07:04:00,2.79895946723641
"113006A","Tully River at Euramo","2014-2015",2015-02-11 13:10:00,2.91095555058273
"113006A","Tully River at Euramo","2014-2015",2015-02-11 19:16:00,5.50329074130795
"113006A","Tully River at Euramo","2014-2015",2015-02-12 01:22:00,3.08522944882315
"113006A","Tully River at Euramo","2014-2015",2015-02-12 07:28:00,2.1665496503844
"113006A","Tully River at Euramo","2014-2015",2015-02-12 13:34:00,2.27661521860207
"113006A","Tully River at Euramo","2014-2015",2015-02-12 19:40:00,4.99830113866099
"113006A","Tully River at Euramo","2014-2015",2015-02-13 01:46:00,2.72647269051454
"113006A","Tully River at Euramo","2014-2015",2015-02-13 07:52:00,1.56299733503936
"113006A","Tully River at Euramo","2014-2015",2015-02-13 13:36:00,10.0116090641421
"113006A","Tully River at Euramo","2014-2015",2015-02-13 21:07:00,11.6307650535144
"113006A","Tully River at Euramo","2014-2015",2015-02-14 01:03:00,11.519143466116
"113006A","Tully River at Euramo","2014-2015",2015-02-14 06:03:00,8.36730097532564
"113006A","Tully River at Euramo","2014-2015",2015-02-14 12:09:00,7.25973351758585
"113006A","Tully River at Euramo","2014-2015",2015-02-14 18:15:00,5.89317903115928
"113006A","Tully River at Euramo","2014-2015",2015-02-15 00:21:00,6.39404564422494
"113006A","Tully River at Euramo","2014-2015",2015-02-15 06:27:00,7.0350319410901
"113006A","Tully River at Euramo","2014-2015",2015-02-15 12:33:00,4.25093683070294
"113006A","Tully River at Euramo","2014-2015",2015-02-15 22:50:00,2.72647269051454
"113006A","Tully River at Euramo","2014-2015",2015-02-16 04:56:00,2.69107528638477
"113006A","Tully River at Euramo","2014-2015",2015-02-16 11:02:00,3.04883747240298
"113006A","Tully River at Euramo","2014-2015",2015-02-16 17:08:00,3.59366013693141
"113006A","Tully River at Euramo","2014-2015",2015-02-16 23:14:00,2.94305650082802
"113006A","Tully River at Euramo","2014-2015",2015-02-17 05:20:00,2.3736040358073
"113006A","Tully River at Euramo","2014-2015",2015-02-17 11:26:00,2.3736040358073
"113006A","Tully River at Euramo","2014-2015",2015-02-17 17:32:00,2.09603998122313
"113006A","Tully River at Euramo","2014-2015",2015-02-17 23:38:00,2.06195470268974
"113006A","Tully River at Euramo","2014-2015",2015-02-18 05:44:00,1.52872647762783
"113006A","Tully River at Euramo","2014-2015",2015-02-18 11:50:00,1.52872647762783
"113006A","Tully River at Euramo","2014-2015",2015-02-18 18:25:00,1.24397454973709
"113006A","Tully River at Euramo","2014-2015",2015-03-03 15:00:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2015-03-05 15:00:00,0.0103468116956718
"113006A","Tully River at Euramo","2014-2015",2015-03-11 07:23:00,11.1980283680068
"113006A","Tully River at Euramo","2014-2015",2015-03-11 09:03:00,9.0953658955392
"113006A","Tully River at Euramo","2014-2015",2015-03-11 10:47:00,5.19495528207905
"113006A","Tully River at Euramo","2014-2015",2015-03-11 12:53:00,2.8614951079274
"113006A","Tully River at Euramo","2014-2015",2015-03-11 15:39:00,2.54589081707336
"113006A","Tully River at Euramo","2014-2015",2015-03-11 17:33:00,2.54589081707336
"113006A","Tully River at Euramo","2014-2015",2015-03-11 23:49:00,1.82044587940977
"113006A","Tully River at Euramo","2014-2015",2015-03-12 05:55:00,2.70547601188127
"113006A","Tully River at Euramo","2014-2015",2015-03-12 12:01:00,4.06855504353621
"113006A","Tully River at Euramo","2014-2015",2015-03-12 18:07:00,1.49370223351469
"113006A","Tully River at Euramo","2014-2015",2015-03-13 00:13:00,1.10934729963363
"113006A","Tully River at Euramo","2014-2015",2015-03-13 11:35:00,2.72647269051454
"113006A","Tully River at Euramo","2014-2015",2015-03-13 17:38:00,6.44635867292644
"113006A","Tully River at Euramo","2014-2015",2015-03-13 23:44:00,7.09248252402697
"113006A","Tully River at Euramo","2014-2015",2015-03-14 05:50:00,9.17162114991791
"113006A","Tully River at Euramo","2014-2015",2015-03-14 11:56:00,11.0969711632385
"113006A","Tully River at Euramo","2014-2015",2015-03-14 18:02:00,14.1240623128853
"113006A","Tully River at Euramo","2014-2015",2015-03-15 00:08:00,15.5378499387597
"113006A","Tully River at Euramo","2014-2015",2015-03-15 06:14:00,9.70136102041792
"113006A","Tully River at Euramo","2014-2015",2015-03-15 12:20:00,8.00800398350923
"113006A","Tully River at Euramo","2014-2015",2015-03-15 23:26:00,5.13529000332422
"113006A","Tully River at Euramo","2014-2015",2015-03-16 05:32:00,3.44822409884276
"113006A","Tully River at Euramo","2014-2015",2015-03-16 11:38:00,2.1665496503844
"113006A","Tully River at Euramo","2014-2015",2015-03-16 17:44:00,1.56299733503936
"113006A","Tully River at Euramo","2014-2015",2015-03-16 23:50:00,1.03963332135124
"113006A","Tully River at Euramo","2014-2015",2015-03-17 05:56:00,0.785627752953977
"113006A","Tully River at Euramo","2014-2015",2015-03-17 12:02:00,0.785627752953977
"113006A","Tully River at Euramo","2014-2015",2015-03-17 18:08:00,0.554245589477032
"113006A","Tully River at Euramo","2014-2015",2015-03-17 19:00:00,0.183873600560569
"113006A","Tully River at Euramo","2014-2015",2015-04-02 17:03:00,0.0503027469936024
"113006A","Tully River at Euramo","2014-2015",2015-06-10 14:45:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2015-06-11 06:30:00,0.0325316947375032
"113006A","Tully River at Euramo","2014-2015",2015-06-12 05:08:00,0.0627455190312598
"113006A","Tully River at Euramo","2014-2015",2015-06-13 15:26:00,0.0627455190312598
"113006A","Tully River at Euramo","2014-2015",2015-06-13 21:32:00,0.0627455190312598
"113006A","Tully River at Euramo","2014-2015",2015-06-14 09:44:00,0.0103468116956718
"113006A","Tully River at Euramo","2014-2015",2015-06-14 13:38:00,0.0849187762782644
"113006A","Tully River at Euramo","2014-2015",2015-06-14 15:50:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2015-06-15 04:02:00,0.0103468116956718
"113006A","Tully River at Euramo","2014-2015",2015-06-15 15:58:00,0.0103468116956718
"113006A","Tully River at Euramo","2014-2015",2015-06-15 22:05:00,0.0103468116956718
"113006A","Tully River at Euramo","2014-2015",2015-06-16 16:22:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2015-06-17 16:46:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2015-06-18 11:04:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2015-06-19 12:45:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2015-06-20 15:08:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2015-06-21 03:20:00,4.33832683111035e-06
"113006A","Tully River at Euramo","2014-2015",2015-06-21 09:26:00,0.495705670968583
"113006A","Tully River at Euramo","2014-2015",2015-06-22 09:50:00,0.0325316947375032
