STATION,SITENAME,Sampling.Year,DATE,Daily.Ave.PAF,logVALUE,timecon,time
113006A,Tully River at Euramo,2011-2012,6/2/2012 14:02,0.535917997,-0.270901658,40945.58472,109.925
113006A,Tully River at Euramo,2011-2012,7/2/2012 9:46,0.335466985,-0.474350215,40946.40694,110.7472222
113006A,Tully River at Euramo,2011-2012,8/2/2012 12:46,0.174001055,-0.759448118,40947.53194,111.8722222
113006A,Tully River at Euramo,2011-2012,10/2/2012 18:25,0.02264418,-1.645043392,40949.76736,114.1076389
113006A,Tully River at Euramo,2011-2012,14/2/2012 10:18,1.323690872,0.121786574,40953.42917,117.7694444
113006A,Tully River at Euramo,2011-2012,17/2/2012 10:04,5.460292085,0.737215875,40956.41944,120.7597222
113006A,Tully River at Euramo,2011-2012,18/2/2012 17:36,1.529509499,0.184552178,40957.73333,122.0736111
113006A,Tully River at Euramo,2011-2012,27/2/2012 14:23,7.959282423,0.900873915,40966.59931,130.9395833
113006A,Tully River at Euramo,2011-2012,28/2/2012 15:54,6.012457195,0.779051997,40967.6625,132.0027778
113006A,Tully River at Euramo,2011-2012,29/2/2012 17:14,4.811340885,0.682266128,40968.71806,133.0583333
113006A,Tully River at Euramo,2011-2012,1/3/2012 9:08,7.576472243,0.879467036,40969.38056,133.7208333
113006A,Tully River at Euramo,2011-2012,1/3/2012 16:57,8.169984037,0.912221208,40969.70625,134.0465278
113006A,Tully River at Euramo,2011-2012,2/3/2012 11:20,6.228929404,0.794413409,40970.47222,134.8125
113006A,Tully River at Euramo,2011-2012,3/3/2012 13:42,4.445310766,0.647902127,40971.57083,135.9111111
113006A,Tully River at Euramo,2011-2012,4/3/2012 16:31,3.962670527,0.597987965,40972.68819,137.0284722
113006A,Tully River at Euramo,2011-2012,6/3/2012 17:04,2.984558317,0.474880069,40974.71111,139.0513889
113006A,Tully River at Euramo,2011-2012,8/3/2012 18:15,0.752776375,-0.123334019,40976.76042,141.1006944
113006A,Tully River at Euramo,2011-2012,10/3/2012 14:33,2.371754052,0.375069651,40978.60625,142.9465278
113006A,Tully River at Euramo,2011-2012,11/3/2012 14:04,3.243604177,0.511027851,40979.58611,143.9263889
113006A,Tully River at Euramo,2011-2012,12/3/2012 16:05,1.999290969,0.300876004,40980.67014,145.0104167
113006A,Tully River at Euramo,2011-2012,13/3/2012 11:00,2.956208799,0.470735105,40981.45833,145.7986111
113006A,Tully River at Euramo,2011-2012,14/3/2012 13:27,2.308314376,0.363294956,40982.56042,146.9006944
113006A,Tully River at Euramo,2011-2012,16/3/2012 11:30,0.45532525,-0.341678265,40984.47917,148.8194444
113006A,Tully River at Euramo,2011-2012,17/3/2012 11:21,0.783062087,-0.106203803,40985.47292,149.8131944
113006A,Tully River at Euramo,2011-2012,18/3/2012 11:27,1.205442623,0.081146544,40986.47708,150.8173611
113006A,Tully River at Euramo,2011-2012,19/3/2012 14:09,1.257606103,0.099544636,40987.58958,151.9298611
113006A,Tully River at Euramo,2011-2012,20/3/2012 18:18,1.021637499,0.009296825,40988.7625,153.1027778
113006A,Tully River at Euramo,2011-2012,22/3/2012 16:44,1.61572005,0.208366114,40990.69722,155.0375
113006A,Tully River at Euramo,2011-2012,24/3/2012 16:15,1.159565544,0.064295302,40992.67708,157.0173611
113006A,Tully River at Euramo,2011-2012,26/3/2012 12:56,0.621988068,-0.206217947,40994.53889,158.8791667
113006A,Tully River at Euramo,2011-2012,26/3/2012 18:15,0.297533674,-0.526463875,40994.76042,159.1006944
113006A,Tully River at Euramo,2011-2012,27/3/2012 10:08,0.340647869,-0.467694323,40995.42222,159.7625
113006A,Tully River at Euramo,2011-2012,27/3/2012 16:21,0.53671573,-0.270255677,40995.68125,160.0215278
113006A,Tully River at Euramo,2011-2012,28/3/2012 16:49,1.17687297,0.070729588,40996.70069,161.0409722
113006A,Tully River at Euramo,2011-2012,29/3/2012 12:58,1.170110823,0.068226996,40997.54028,161.8805556
113006A,Tully River at Euramo,2011-2012,31/3/2012 17:10,1.107037449,0.044162312,40999.71528,164.0555556
113006A,Tully River at Euramo,2011-2012,3/4/2012 12:06,1.065277047,0.02746257,41002.50417,166.8444444
113006A,Tully River at Euramo,2011-2012,12/4/2012 17:20,2.073501305,0.316704313,41011.72222,176.0625
113006A,Tully River at Euramo,2011-2012,13/4/2012 13:15,0.344971045,-0.462217356,41012.55208,176.8923611
113006A,Tully River at Euramo,2011-2012,15/4/2012 10:13,0.319704677,-0.49525101,41014.42569,178.7659722
113006A,Tully River at Euramo,2011-2012,16/4/2012 17:44,0.436678688,-0.359838003,41015.73889,180.0791667
113006A,Tully River at Euramo,2011-2012,17/4/2012 14:14,0.515813741,-0.287507093,41016.59306,180.9333333
113006A,Tully River at Euramo,2011-2012,19/4/2012 9:58,0.752776375,-0.123334019,41018.41528,182.7555556
113006A,Tully River at Euramo,2011-2012,27/4/2012 13:19,0.40749579,-0.389876874,41026.55486,190.8951389
113006A,Tully River at Euramo,2011-2012,22/5/2012 15:45,0.398327124,-0.39976012,41051.65625,215.9965278
113006A,Tully River at Euramo,2011-2012,24/5/2012 15:41,1.742094717,0.241071764,41053.65347,217.99375
113006A,Tully River at Euramo,2011-2012,25/5/2012 14:32,1.292620303,0.111470973,41054.60556,218.9458333
113006A,Tully River at Euramo,2011-2012,27/5/2012 15:31,0.45532525,-0.341678265,41056.64653,220.9868056
113006A,Tully River at Euramo,2011-2012,29/5/2012 12:08,0.547318606,-0.261759788,41058.50556,222.8458333
113006A,Tully River at Euramo,2011-2012,1/6/2012 10:38,0.638278275,-0.194989937,41061.44306,225.7833333
113006A,Tully River at Euramo,2011-2012,2/6/2012 13:24,0.646650854,-0.189330145,41062.55833,226.8986111
113006A,Tully River at Euramo,2011-2012,4/6/2012 12:56,0.45532525,-0.341678265,41064.53889,228.8791667
113006A,Tully River at Euramo,2011-2012,8/6/2012 11:43,1.107037449,0.044162312,41068.48819,232.8284722
113006A,Tully River at Euramo,2011-2012,25/6/2012 12:05,0.426380312,-0.370202857,41085.50347,249.84375
113006A,Tully River at Euramo,2012-2013,10/7/2012 11:47,2.282463749,0.358403889,41100.49097,264.83125
113006A,Tully River at Euramo,2012-2013,12/7/2012 9:45,0.496628122,-0.303968691,41102.40625,266.7465278
113006A,Tully River at Euramo,2012-2013,14/7/2012 14:23,0.540436417,-0.267255394,41104.59931,268.9395833
113006A,Tully River at Euramo,2012-2013,26/9/2012 14:16,0.047636819,-1.322057247,41178.59444,342.9347222
113006A,Tully River at Euramo,2012-2013,26/10/2012 17:25,0.047636819,-1.322057247,41208.72569,373.0659722
113006A,Tully River at Euramo,2012-2013,24/12/2012 12:47,0.34220398,-0.465714944,41267.53264,431.8729167
113006A,Tully River at Euramo,2012-2013,31/12/2012 14:03,14.83862206,1.171393574,41274.58542,438.9256944
113006A,Tully River at Euramo,2012-2013,31/12/2012 18:59,36.16629863,1.558304064,41274.79097,439.13125
113006A,Tully River at Euramo,2012-2013,1/1/2013 9:38,38.58476919,1.586415907,41275.40139,439.7416667
113006A,Tully River at Euramo,2012-2013,1/1/2013 13:38,39.69606504,1.598747458,41275.56806,439.9083333
113006A,Tully River at Euramo,2012-2013,1/1/2013 18:39,34.7377228,1.540801345,41275.77708,440.1173611
113006A,Tully River at Euramo,2012-2013,2/1/2013 17:43,20.09227707,1.303029158,41276.73819,441.0784722
113006A,Tully River at Euramo,2012-2013,3/1/2013 16:19,11.6913735,1.067865535,41277.67986,442.0201389
113006A,Tully River at Euramo,2012-2013,8/1/2013 13:05,0.918384824,-0.036975302,41282.54514,446.8854167
113006A,Tully River at Euramo,2012-2013,11/1/2013 12:12,0.441811108,-0.35476337,41285.50833,449.8486111
113006A,Tully River at Euramo,2012-2013,19/1/2013 18:06,0.204380531,-0.689560477,41293.75417,458.0944444
113006A,Tully River at Euramo,2012-2013,21/1/2013 10:29,11.57016808,1.063339668,41295.43681,459.7770833
113006A,Tully River at Euramo,2012-2013,21/1/2013 15:32,20.55929096,1.313008133,41295.64722,459.9875
113006A,Tully River at Euramo,2012-2013,21/1/2013 18:19,20.14157258,1.304093376,41295.76319,460.1034722
113006A,Tully River at Euramo,2012-2013,22/1/2013 7:37,15.28152186,1.184166607,41296.31736,460.6576389
113006A,Tully River at Euramo,2012-2013,22/1/2013 11:33,8.750657642,0.942040693,41296.48125,460.8215278
113006A,Tully River at Euramo,2012-2013,22/1/2013 15:22,8.156737485,0.911516485,41296.64028,460.9805556
113006A,Tully River at Euramo,2012-2013,22/1/2013 19:23,7.277947247,0.862008903,41296.80764,461.1479167
113006A,Tully River at Euramo,2012-2013,23/1/2013 7:45,13.29550487,1.123704834,41297.32292,461.6631944
113006A,Tully River at Euramo,2012-2013,23/1/2013 14:10,12.56059418,1.099010184,41297.59028,461.9305556
113006A,Tully River at Euramo,2012-2013,24/1/2013 7:37,9.101340241,0.95910535,41298.31736,462.6576389
113006A,Tully River at Euramo,2012-2013,24/1/2013 12:53,4.49848641,0.653066413,41298.53681,462.8770833
113006A,Tully River at Euramo,2012-2013,25/1/2013 7:17,7.19466167,0.857010376,41299.30347,463.64375
113006A,Tully River at Euramo,2012-2013,25/1/2013 17:38,9.702797414,0.986896964,41299.73472,464.075
113006A,Tully River at Euramo,2012-2013,26/1/2013 17:53,6.15352395,0.789123895,41300.74514,465.0854167
113006A,Tully River at Euramo,2012-2013,28/1/2013 18:05,2.070105191,0.315992414,41302.75347,467.09375
113006A,Tully River at Euramo,2012-2013,31/1/2013 10:55,1.164660995,0.066199531,41305.45486,469.7951389
113006A,Tully River at Euramo,2012-2013,12/2/2013 11:49,1.2143736,0.084352317,41317.49236,481.8326389
113006A,Tully River at Euramo,2012-2013,6/3/2013 13:21,2.142097644,0.330839264,41339.55625,503.8965278
113006A,Tully River at Euramo,2012-2013,22/3/2013 13:35,3.71315932,0.569743584,41355.56597,519.90625
113006A,Tully River at Euramo,2012-2013,23/3/2013 11:55,0.883757535,-0.05366687,41356.49653,520.8368056
113006A,Tully River at Euramo,2012-2013,23/3/2013 17:36,1.759251718,0.245327984,41356.73333,521.0736111
113006A,Tully River at Euramo,2012-2013,24/3/2013 13:02,1.337129815,0.126173573,41357.54306,521.8833333
113006A,Tully River at Euramo,2012-2013,24/3/2013 18:42,1.093777811,0.038929109,41357.77917,522.1194444
113006A,Tully River at Euramo,2012-2013,25/3/2013 15:08,0.044054721,-1.356007544,41358.63056,522.9708333
113006A,Tully River at Euramo,2012-2013,26/3/2013 17:58,0.521638832,-0.282630087,41359.74861,524.0888889
113006A,Tully River at Euramo,2012-2013,5/4/2013 11:52,2.147586611,0.331950688,41369.49444,533.8347222
113006A,Tully River at Euramo,2012-2013,8/4/2013 12:06,0.797825525,-0.098092073,41372.50417,536.8444444
113006A,Tully River at Euramo,2012-2013,9/4/2013 12:39,0.471577617,-0.326446817,41373.52708,537.8673611
113006A,Tully River at Euramo,2012-2013,11/4/2013 12:15,0.940375117,-0.026698871,41375.51042,539.8506944
113006A,Tully River at Euramo,2012-2013,12/4/2013 11:58,0.888436565,-0.051373576,41376.49861,540.8388889
113006A,Tully River at Euramo,2012-2013,13/4/2013 9:35,1.254122652,0.098340012,41377.39931,541.7395833
113006A,Tully River at Euramo,2012-2013,8/5/2013 9:27,0.808085484,-0.092542694,41402.39375,566.7340278
113006A,Tully River at Euramo,2012-2013,8/5/2013 15:06,0.534022927,-0.272440097,41402.62917,566.9694444
113006A,Tully River at Euramo,2012-2013,9/5/2013 8:06,0.860066143,-0.065468148,41403.3375,567.6777778
113006A,Tully River at Euramo,2012-2013,9/5/2013 14:24,0.860066143,-0.065468148,41403.6,567.9402778
113006A,Tully River at Euramo,2012-2013,10/5/2013 9:16,0.471577617,-0.326446817,41404.38611,568.7263889
113006A,Tully River at Euramo,2012-2013,11/5/2013 14:15,0.797825525,-0.098092073,41405.59375,569.9340278
113006A,Tully River at Euramo,2012-2013,13/5/2013 16:02,0.797825525,-0.098092073,41407.66806,572.0083333
113006A,Tully River at Euramo,2012-2013,15/5/2013 16:59,0.471577617,-0.326446817,41409.70764,574.0479167
113006A,Tully River at Euramo,2012-2013,17/5/2013 18:04,0.797825525,-0.098092073,41411.75278,576.0930556
113006A,Tully River at Euramo,2012-2013,20/5/2013 13:50,0.234218029,-0.630379679,41414.57639,578.9166667
113006A,Tully River at Euramo,2012-2013,24/5/2013 13:49,0.234218029,-0.630379679,41418.57569,582.9159722
113006A,Tully River at Euramo,2012-2013,31/5/2013 12:04,0.234218029,-0.630379679,41425.50278,589.8430556
113006A,Tully River at Euramo,2012-2013,4/6/2013 15:13,0.439955043,-0.356591699,41429.63403,593.9743056
113006A,Tully River at Euramo,2012-2013,11/6/2013 16:40,0.099919188,-1.000351105,41436.69444,601.0347222
113006A,Tully River at Euramo,2012-2013,12/6/2013 13:58,0.234218029,-0.630379679,41437.58194,601.9222222
113006A,Tully River at Euramo,2012-2013,14/6/2013 14:10,3.522366388,0.546834528,41439.59028,603.9305556
113006A,Tully River at Euramo,2012-2013,21/6/2013 13:32,0.234218029,-0.630379679,41446.56389,610.9041667
113006A,Tully River at Euramo,2013-2014,23/7/2013 13:15,0.247845223,-0.605819447,41478.55208,642.8923611
113006A,Tully River at Euramo,2013-2014,15/8/2013 12:22,0.044468705,-1.351945514,41501.51528,665.8555556
113006A,Tully River at Euramo,2013-2014,27/11/2013 9:30,0.003882595,-2.410877914,41605.39583,769.7361111
113006A,Tully River at Euramo,2013-2014,3/12/2013 18:00,0.044468705,-1.351945514,41611.75,776.0902778
113006A,Tully River at Euramo,2013-2014,13/12/2013 10:15,0.426632841,-0.369945716,41621.42708,785.7673611
113006A,Tully River at Euramo,2013-2014,27/1/2014 12:20,25.37380775,1.404385645,41666.51389,830.8541667
113006A,Tully River at Euramo,2013-2014,28/1/2014 18:07,7.051988517,0.848311596,41667.75486,832.0951389
113006A,Tully River at Euramo,2013-2014,3/2/2014 15:46,8.970563962,0.952819747,41673.65694,837.9972222
113006A,Tully River at Euramo,2013-2014,3/2/2014 21:52,4.939362918,0.693670937,41673.91111,838.2513889
113006A,Tully River at Euramo,2013-2014,3/2/2014 22:40,4.975498151,0.696836569,41673.94444,838.2847222
113006A,Tully River at Euramo,2013-2014,4/2/2014 10:40,7.547767534,0.877818516,41674.44444,838.7847222
113006A,Tully River at Euramo,2013-2014,4/2/2014 18:30,11.80402484,1.072030115,41674.77083,839.1111111
113006A,Tully River at Euramo,2013-2014,4/2/2014 23:32,15.35317742,1.186198269,41674.98056,839.3208333
113006A,Tully River at Euramo,2013-2014,5/2/2014 4:33,13.86546899,1.141934564,41675.18958,839.5298611
113006A,Tully River at Euramo,2013-2014,5/2/2014 9:32,18.32390868,1.263018119,41675.39722,839.7375
113006A,Tully River at Euramo,2013-2014,5/2/2014 15:06,11.25324966,1.051277954,41675.62917,839.9694444
113006A,Tully River at Euramo,2013-2014,6/2/2014 13:26,8.404002718,0.924486184,41676.55972,840.9
113006A,Tully River at Euramo,2013-2014,7/2/2014 1:25,8.779680614,0.943478718,41677.05903,841.3993056
113006A,Tully River at Euramo,2013-2014,7/2/2014 15:42,20.5833928,1.313516962,41677.65417,841.9944444
113006A,Tully River at Euramo,2013-2014,7/2/2014 20:50,18.45335218,1.26607527,41677.86806,842.2083333
113006A,Tully River at Euramo,2013-2014,8/2/2014 2:24,11.92591717,1.076491789,41678.1,842.4402778
113006A,Tully River at Euramo,2013-2014,8/2/2014 13:10,7.083078923,0.850222081,41678.54861,842.8888889
113006A,Tully River at Euramo,2013-2014,8/2/2014 17:56,8.160600304,0.911722107,41678.74722,843.0875
113006A,Tully River at Euramo,2013-2014,8/2/2014 22:26,6.291941051,0.798784645,41678.93472,843.275
113006A,Tully River at Euramo,2013-2014,9/2/2014 8:08,9.705950465,0.987038071,41679.33889,843.6791667
113006A,Tully River at Euramo,2013-2014,9/2/2014 20:08,9.264676471,0.966830258,41679.83889,844.1791667
113006A,Tully River at Euramo,2013-2014,10/2/2014 8:08,8.900140034,0.94939684,41680.33889,844.6791667
113006A,Tully River at Euramo,2013-2014,10/2/2014 15:20,9.406127824,0.973410876,41680.63889,844.9791667
113006A,Tully River at Euramo,2013-2014,11/2/2014 1:02,10.00604425,1.000262419,41681.04306,845.3833333
113006A,Tully River at Euramo,2013-2014,11/2/2014 8:25,9.437661141,0.97486438,41681.35069,845.6909722
113006A,Tully River at Euramo,2013-2014,11/2/2014 16:02,10.27108841,1.011616468,41681.66806,846.0083333
113006A,Tully River at Euramo,2013-2014,11/2/2014 19:00,8.931072407,0.95090361,41681.79167,846.1319444
113006A,Tully River at Euramo,2013-2014,12/2/2014 10:00,6.825740742,0.834149789,41682.41667,846.7569444
113006A,Tully River at Euramo,2013-2014,25/2/2014 10:00,1.211235068,0.083228436,41695.41667,859.7569444
113006A,Tully River at Euramo,2013-2014,27/2/2014 7:31,1.183450353,0.073150044,41697.31319,861.6534722
113006A,Tully River at Euramo,2013-2014,28/2/2014 17:17,1.17322922,0.069382871,41698.72014,863.0604167
113006A,Tully River at Euramo,2013-2014,20/3/2014 14:38,0.651887505,-0.185827343,41718.60972,882.95
113006A,Tully River at Euramo,2013-2014,20/3/2014 17:36,2.604309642,0.415692619,41718.73333,883.0736111
113006A,Tully River at Euramo,2013-2014,20/3/2014 20:34,1.017671898,0.007607782,41718.85694,883.1972222
113006A,Tully River at Euramo,2013-2014,21/3/2014 0:06,1.809704232,0.257607602,41719.00417,883.3444444
113006A,Tully River at Euramo,2013-2014,21/3/2014 3:38,1.684030373,0.22634992,41719.15139,883.4916667
113006A,Tully River at Euramo,2013-2014,21/3/2014 7:38,1.646643484,0.21659958,41719.31806,883.6583333
113006A,Tully River at Euramo,2013-2014,21/3/2014 9:54,4.239470288,0.627311596,41719.4125,883.7527778
113006A,Tully River at Euramo,2013-2014,21/3/2014 12:32,8.527984583,0.930846407,41719.52222,883.8625
113006A,Tully River at Euramo,2013-2014,21/3/2014 17:40,5.507968379,0.740991438,41719.73611,884.0763889
113006A,Tully River at Euramo,2013-2014,22/3/2014 7:45,8.889163765,0.948860907,41720.32292,884.6631944
113006A,Tully River at Euramo,2013-2014,22/3/2014 18:30,10.4389453,1.018656622,41720.77083,885.1111111
113006A,Tully River at Euramo,2013-2014,23/3/2014 7:40,5.791659425,0.762803016,41721.31944,885.6597222
113006A,Tully River at Euramo,2013-2014,23/3/2014 18:40,5.903134241,0.771082659,41721.77778,886.1180556
113006A,Tully River at Euramo,2013-2014,24/3/2014 8:00,8.600054182,0.934501187,41722.33333,886.6736111
113006A,Tully River at Euramo,2013-2014,26/3/2014 7:15,2.896225717,0.461832406,41724.30208,888.6423611
113006A,Tully River at Euramo,2013-2014,27/3/2014 2:28,1.791049652,0.253107626,41725.10278,889.4430556
113006A,Tully River at Euramo,2013-2014,27/3/2014 9:54,1.932396908,0.286096334,41725.4125,889.7527778
113006A,Tully River at Euramo,2013-2014,28/3/2014 6:08,3.888558417,0.589788628,41726.25556,890.5958333
113006A,Tully River at Euramo,2013-2014,28/3/2014 17:10,2.094254661,0.321029491,41726.71528,891.0555556
113006A,Tully River at Euramo,2013-2014,29/3/2014 8:00,2.668496461,0.426266631,41727.33333,891.6736111
113006A,Tully River at Euramo,2013-2014,9/4/2014 16:01,0.75931468,-0.119578204,41738.66736,903.0076389
113006A,Tully River at Euramo,2013-2014,11/4/2014 23:32,0.674482486,-0.171029323,41740.98056,905.3208333
113006A,Tully River at Euramo,2013-2014,12/4/2014 3:08,0.969640467,-0.013389268,41741.13056,905.4708333
113006A,Tully River at Euramo,2013-2014,12/4/2014 8:00,0.674482486,-0.171029323,41741.33333,905.6736111
113006A,Tully River at Euramo,2013-2014,12/4/2014 12:54,1.107878099,0.044491977,41741.5375,905.8777778
113006A,Tully River at Euramo,2013-2014,12/4/2014 17:08,1.107878099,0.044491977,41741.71389,906.0541667
113006A,Tully River at Euramo,2013-2014,12/4/2014 20:54,0.64395761,-0.19114272,41741.87083,906.2111111
113006A,Tully River at Euramo,2013-2014,13/4/2014 0:32,0.407009121,-0.390395859,41742.02222,906.3625
113006A,Tully River at Euramo,2013-2014,13/4/2014 12:32,0.64395761,-0.19114272,41742.52222,906.8625
113006A,Tully River at Euramo,2013-2014,14/4/2014 0:32,0.969640467,-0.013389268,41743.02222,907.3625
113006A,Tully River at Euramo,2013-2014,14/4/2014 12:32,0.969640467,-0.013389268,41743.52222,907.8625
113006A,Tully River at Euramo,2013-2014,14/4/2014 18:40,1.239787075,0.093347105,41743.77778,908.1180556
113006A,Tully River at Euramo,2013-2014,15/4/2014 6:34,1.844190778,0.265805846,41744.27361,908.6138889
113006A,Tully River at Euramo,2013-2014,15/4/2014 18:26,1.981207615,0.296929989,41744.76806,909.1083333
113006A,Tully River at Euramo,2013-2014,16/4/2014 0:26,2.013028223,0.303849864,41745.01806,909.3583333
113006A,Tully River at Euramo,2013-2014,16/4/2014 6:26,1.395642751,0.144774264,41745.26806,909.6083333
113006A,Tully River at Euramo,2013-2014,16/4/2014 10:15,1.71668664,0.234691027,41745.42708,909.7673611
113006A,Tully River at Euramo,2013-2014,16/5/2014 15:14,0.870032924,-0.060464313,41775.63472,939.975
113006A,Tully River at Euramo,2013-2014,17/5/2014 3:14,1.266129964,0.102478287,41776.13472,940.475
113006A,Tully River at Euramo,2013-2014,17/5/2014 21:14,0.790162193,-0.102283754,41776.88472,941.225
113006A,Tully River at Euramo,2013-2014,18/5/2014 21:14,0.81805749,-0.087216175,41777.88472,942.225
113006A,Tully River at Euramo,2013-2014,19/5/2014 9:14,0.790162193,-0.102283754,41778.38472,942.725
113006A,Tully River at Euramo,2013-2014,19/5/2014 13:30,0.768145444,-0.114556541,41778.5625,942.9027778
113006A,Tully River at Euramo,2013-2014,19/5/2014 19:25,0.757881354,-0.120398778,41778.80903,943.1493056
113006A,Tully River at Euramo,2013-2014,20/5/2014 6:49,0.757881354,-0.120398778,41779.28403,943.6243056
113006A,Tully River at Euramo,2013-2014,22/5/2014 22:20,1.66515512,0.221454697,41781.93056,946.2708333
113006A,Tully River at Euramo,2013-2014,23/5/2014 22:20,0.781333388,-0.107163617,41782.93056,947.2708333
113006A,Tully River at Euramo,2013-2014,24/5/2014 9:30,1.155854121,0.062903026,41783.39583,947.7361111
113006A,Tully River at Euramo,2013-2014,9/6/2014 14:14,0.819489947,-0.08645637,41799.59306,963.9333333
113006A,Tully River at Euramo,2013-2014,10/6/2014 21:24,0.465326654,-0.33224207,41800.89167,965.2319444
113006A,Tully River at Euramo,2013-2014,11/6/2014 18:00,0.43294012,-0.363572167,41801.75,966.0902778
113006A,Tully River at Euramo,2013-2014,12/6/2014 7:00,0.43294012,-0.363572167,41802.29167,966.6319444
113006A,Tully River at Euramo,2014-2015,28/8/2014 10:10,0.17884209,-0.747530264,41879.42361,1043.763889
113006A,Tully River at Euramo,2014-2015,9/9/2014 12:43,0.17884209,-0.747530264,41891.52986,1055.870139
113006A,Tully River at Euramo,2014-2015,9/10/2014 17:15,0.003882577,-2.41087988,41921.71875,1086.059028
113006A,Tully River at Euramo,2014-2015,23/10/2014 17:00,0.05480658,-1.261167297,41935.70833,1100.048611
113006A,Tully River at Euramo,2014-2015,3/11/2014 16:45,0.044468705,-1.351945514,41946.69792,1111.038194
113006A,Tully River at Euramo,2014-2015,5/11/2014 16:26,0.044468705,-1.351945514,41948.68472,1113.025
113006A,Tully River at Euramo,2014-2015,10/1/2015 9:35,11.70686325,1.068440545,42014.39931,1178.739583
113006A,Tully River at Euramo,2014-2015,23/1/2015 9:20,4.82114536,0.683150226,42027.38889,1191.729167
113006A,Tully River at Euramo,2014-2015,8/2/2015 9:30,5.700389589,0.755904538,42043.39583,1207.736111
113006A,Tully River at Euramo,2014-2015,8/2/2015 9:36,17.0554769,1.231863868,42043.4,1207.740278
113006A,Tully River at Euramo,2014-2015,8/2/2015 13:14,24.9304559,1.396730221,42043.55139,1207.891667
113006A,Tully River at Euramo,2014-2015,8/2/2015 16:32,15.78924107,1.198361256,42043.68889,1208.029167
113006A,Tully River at Euramo,2014-2015,8/2/2015 20:52,13.19391887,1.120373809,42043.86944,1208.209722
113006A,Tully River at Euramo,2014-2015,9/2/2015 9:00,10.48725654,1.020661892,42044.375,1208.715278
113006A,Tully River at Euramo,2014-2015,9/2/2015 15:10,15.44500138,1.188787952,42044.63194,1208.972222
113006A,Tully River at Euramo,2014-2015,10/2/2015 3:22,13.45055597,1.128740236,42045.14028,1209.480556
113006A,Tully River at Euramo,2014-2015,10/2/2015 15:34,9.864932021,0.994094097,42045.64861,1209.988889
113006A,Tully River at Euramo,2014-2015,11/2/2015 0:58,8.860622745,0.947464246,42046.04028,1210.380556
113006A,Tully River at Euramo,2014-2015,11/2/2015 7:04,12.18267331,1.085742598,42046.29444,1210.634722
113006A,Tully River at Euramo,2014-2015,11/2/2015 13:10,8.035436763,0.905009488,42046.54861,1210.888889
113006A,Tully River at Euramo,2014-2015,11/2/2015 19:16,12.31342975,1.090379037,42046.80278,1211.143056
113006A,Tully River at Euramo,2014-2015,12/2/2015 1:22,8.269793217,0.91749465,42047.05694,1211.397222
113006A,Tully River at Euramo,2014-2015,12/2/2015 7:28,8.751812454,0.942098002,42047.31111,1211.651389
113006A,Tully River at Euramo,2014-2015,12/2/2015 13:34,7.23029265,0.859155876,42047.56528,1211.905556
113006A,Tully River at Euramo,2014-2015,12/2/2015 19:40,12.53082284,1.09797959,42047.81944,1212.159722
113006A,Tully River at Euramo,2014-2015,13/2/2015 1:46,8.216470712,0.914685312,42048.07361,1212.413889
